node_index,transcript_id,protein_id,split,is_labeled,seed,workflow,target_column
368,ENST00000220509,ENSP00000220509.5,test,True,0,self_learning,NC3
369,ENST00000220514,ENSP00000220514.3,train,True,0,self_learning,NC3
370,ENST00000220531,ENSP00000220531.4,unlabeled,False,0,self_learning,NC3
371,ENST00000220562,ENSP00000220562.4,unlabeled,False,0,self_learning,NC3
372,ENST00000220592,ENSP00000220592.5,train,True,0,self_learning,NC3
373,ENST00000220597,ENSP00000220597.3,train,True,0,self_learning,NC3
374,ENST00000220659,ENSP00000220659.6,unlabeled,False,0,self_learning,NC3
375,ENST00000220669,ENSP00000220669.5,test,True,0,self_learning,NC3
376,ENST00000220751,ENSP00000220751.4,train,True,0,self_learning,NC3
377,ENST00000220763,ENSP00000220763.5,unlabeled,False,0,self_learning,NC3
378,ENST00000220764,ENSP00000220764.2,train,True,0,self_learning,NC3
379,ENST00000220772,ENSP00000220772.3,unlabeled,False,0,self_learning,NC3
380,ENST00000220809,ENSP00000220809.4,unlabeled,False,0,self_learning,NC3
381,ENST00000220822,ENSP00000220822.7,unlabeled,False,0,self_learning,NC3
382,ENST00000220849,ENSP00000220849.5,unlabeled,False,0,self_learning,NC3
383,ENST00000220853,ENSP00000220853.3,train,True,0,self_learning,NC3
384,ENST00000220913,ENSP00000220913.5,train,True,0,self_learning,NC3
385,ENST00000221114,ENSP00000221114.3,test,True,0,self_learning,NC3
386,ENST00000221130,ENSP00000221130.5,train,True,0,self_learning,NC3
387,ENST00000221138,ENSP00000221138.4,train,True,0,self_learning,NC3
388,ENST00000221166,ENSP00000221166.5,test,True,0,self_learning,NC3
389,ENST00000221200,ENSP00000221200.4,unlabeled,False,0,self_learning,NC3
390,ENST00000221233,ENSP00000221233.3,train,True,0,self_learning,NC3
391,ENST00000221249,ENSP00000221249.5,unlabeled,False,0,self_learning,NC3
392,ENST00000221265,ENSP00000221265.2,train,True,0,self_learning,NC3
393,ENST00000221283,ENSP00000221283.4,unlabeled,False,0,self_learning,NC3
394,ENST00000221315,0,unlabeled,False,0,self_learning,NC3
395,ENST00000221327,0,unlabeled,False,0,self_learning,NC3
396,ENST00000221399,ENSP00000221399.3,unlabeled,False,0,self_learning,NC3
397,ENST00000221403,ENSP00000221403.2,unlabeled,False,0,self_learning,NC3
398,ENST00000221452,ENSP00000221452.7,unlabeled,False,0,self_learning,NC3
399,ENST00000221455,0,unlabeled,False,0,self_learning,NC3
400,ENST00000221459,ENSP00000221459.2,unlabeled,False,0,self_learning,NC3
401,ENST00000221462,0,unlabeled,False,0,self_learning,NC3
402,ENST00000221476,ENSP00000221476.2,test,True,0,self_learning,NC3
403,ENST00000221480,ENSP00000221480.1,unlabeled,False,0,self_learning,NC3
404,ENST00000221485,ENSP00000221485.2,unlabeled,False,0,self_learning,NC3
405,ENST00000221486,ENSP00000221486.4,test,True,0,self_learning,NC3
406,ENST00000221494,ENSP00000221494.3,train,True,0,self_learning,NC3
407,ENST00000221496,ENSP00000221496.2,unlabeled,False,0,self_learning,NC3
408,ENST00000221538,ENSP00000221538.2,unlabeled,False,0,self_learning,NC3
409,ENST00000221543,0,unlabeled,False,0,self_learning,NC3
410,ENST00000221566,ENSP00000221566.1,unlabeled,False,0,self_learning,NC3
411,ENST00000221573,ENSP00000221573.5,unlabeled,False,0,self_learning,NC3
412,ENST00000221665,ENSP00000221665.2,unlabeled,False,0,self_learning,NC3
413,ENST00000221671,0,unlabeled,False,0,self_learning,NC3
414,ENST00000221730,ENSP00000221730.2,unlabeled,False,0,self_learning,NC3
415,ENST00000221855,ENSP00000221855.3,unlabeled,False,0,self_learning,NC3
416,ENST00000221856,ENSP00000221856.5,val,True,0,self_learning,NC3
417,ENST00000221859,ENSP00000221859.3,test,True,0,self_learning,NC3
418,ENST00000221891,ENSP00000221891.4,unlabeled,False,0,self_learning,NC3
419,ENST00000221922,0,unlabeled,False,0,self_learning,NC3
420,ENST00000221930,ENSP00000221930.4,unlabeled,False,0,self_learning,NC3
421,ENST00000221957,ENSP00000221957.3,train,True,0,self_learning,NC3
422,ENST00000221980,ENSP00000221980.3,unlabeled,False,0,self_learning,NC3
423,ENST00000222002,ENSP00000222002.2,unlabeled,False,0,self_learning,NC3
424,ENST00000222005,ENSP00000222005.1,train,True,0,self_learning,NC3
425,ENST00000222008,ENSP00000222008.5,test,True,0,self_learning,NC3
426,ENST00000222032,ENSP00000222032.4,unlabeled,False,0,self_learning,NC3
427,ENST00000222120,ENSP00000222120.2,unlabeled,False,0,self_learning,NC3
428,ENST00000222122,ENSP00000222122.4,unlabeled,False,0,self_learning,NC3
429,ENST00000222139,ENSP00000222139.5,unlabeled,False,0,self_learning,NC3
430,ENST00000222145,ENSP00000222145.3,unlabeled,False,0,self_learning,NC3
431,ENST00000222219,ENSP00000222219.2,val,True,0,self_learning,NC3
432,ENST00000222247,ENSP00000222247.4,train,True,0,self_learning,NC3
433,ENST00000222248,ENSP00000222248.2,unlabeled,False,0,self_learning,NC3
434,ENST00000222249,ENSP00000476519.1,unlabeled,False,0,self_learning,NC3
435,ENST00000222250,ENSP00000222250.3,unlabeled,False,0,self_learning,NC3
436,ENST00000222254,ENSP00000222254.6,unlabeled,False,0,self_learning,NC3
437,ENST00000222256,ENSP00000222256.3,train,True,0,self_learning,NC3
438,ENST00000222271,ENSP00000222271.2,unlabeled,False,0,self_learning,NC3
439,ENST00000222284,ENSP00000222284.4,train,True,0,self_learning,NC3
440,ENST00000222305,ENSP00000222305.2,train,True,0,self_learning,NC3
441,ENST00000222329,ENSP00000222329.3,train,True,0,self_learning,NC3
442,ENST00000222330,ENSP00000222330.3,unlabeled,False,0,self_learning,NC3
443,ENST00000222345,ENSP00000222345.4,unlabeled,False,0,self_learning,NC3
444,ENST00000222374,ENSP00000222374.1,unlabeled,False,0,self_learning,NC3
445,ENST00000222388,0,unlabeled,False,0,self_learning,NC3
446,ENST00000222399,ENSP00000222399.6,test,True,0,self_learning,NC3
447,ENST00000222402,ENSP00000222402.2,unlabeled,False,0,self_learning,NC3
448,ENST00000222511,ENSP00000222511.7,train,True,0,self_learning,NC3
449,ENST00000222543,ENSP00000222543.5,unlabeled,False,0,self_learning,NC3
450,ENST00000222547,ENSP00000222547.3,unlabeled,False,0,self_learning,NC3
451,ENST00000222553,ENSP00000222553.3,unlabeled,False,0,self_learning,NC3
452,ENST00000222567,ENSP00000222567.5,train,True,0,self_learning,NC3
453,ENST00000222573,ENSP00000222573.3,unlabeled,False,0,self_learning,NC3
454,ENST00000222584,ENSP00000222584.3,unlabeled,False,0,self_learning,NC3
455,ENST00000222673,ENSP00000222673.5,train,True,0,self_learning,NC3
456,ENST00000222693,ENSP00000222693.4,unlabeled,False,0,self_learning,NC3
457,ENST00000222718,ENSP00000222718.5,unlabeled,False,0,self_learning,NC3
458,ENST00000222725,ENSP00000222725.5,unlabeled,False,0,self_learning,NC3
459,ENST00000222726,ENSP00000222726.3,train,True,0,self_learning,NC3
460,ENST00000222728,ENSP00000222728.3,unlabeled,False,0,self_learning,NC3
461,ENST00000222747,ENSP00000222747.3,unlabeled,False,0,self_learning,NC3
462,ENST00000222792,ENSP00000222792.7,unlabeled,False,0,self_learning,NC3
463,ENST00000222803,ENSP00000222803.5,train,True,0,self_learning,NC3
464,ENST00000222812,ENSP00000222812.3,unlabeled,False,0,self_learning,NC3
465,ENST00000222823,ENSP00000222823.4,unlabeled,False,0,self_learning,NC3
466,ENST00000222990,ENSP00000222990.3,train,True,0,self_learning,NC3
467,ENST00000223023,ENSP00000223023.4,train,True,0,self_learning,NC3
468,ENST00000223029,ENSP00000223029.3,train,True,0,self_learning,NC3
469,ENST00000223061,ENSP00000223061.5,unlabeled,False,0,self_learning,NC3
470,ENST00000223073,ENSP00000223073.1,test,True,0,self_learning,NC3
471,ENST00000223127,ENSP00000223127.3,train,True,0,self_learning,NC3
472,ENST00000223129,ENSP00000223129.4,unlabeled,False,0,self_learning,NC3
473,ENST00000223136,ENSP00000223136.4,train,True,0,self_learning,NC3
474,ENST00000223145,ENSP00000223145.5,test,True,0,self_learning,NC3
475,ENST00000223208,ENSP00000223208.4,unlabeled,False,0,self_learning,NC3
476,ENST00000223210,ENSP00000223210.4,unlabeled,False,0,self_learning,NC3
477,ENST00000223273,ENSP00000223273.2,train,True,0,self_learning,NC3
478,ENST00000223321,ENSP00000223321.4,unlabeled,False,0,self_learning,NC3
479,ENST00000223324,ENSP00000223324.2,train,True,0,self_learning,NC3
480,ENST00000223357,ENSP00000223357.3,unlabeled,False,0,self_learning,NC3
481,ENST00000223368,0,unlabeled,False,0,self_learning,NC3
482,ENST00000223369,ENSP00000223369.2,unlabeled,False,0,self_learning,NC3
483,ENST00000223398,ENSP00000223398.6,unlabeled,False,0,self_learning,NC3
484,ENST00000223500,ENSP00000223500.7,val,True,0,self_learning,NC3
485,ENST00000223528,ENSP00000223528.2,unlabeled,False,0,self_learning,NC3
486,ENST00000223641,ENSP00000223641.4,test,True,0,self_learning,NC3
487,ENST00000223642,ENSP00000223642.1,unlabeled,False,0,self_learning,NC3
488,ENST00000223862,0,unlabeled,False,0,self_learning,NC3
489,ENST00000223864,ENSP00000223864.2,test,True,0,self_learning,NC3
490,ENST00000224073,ENSP00000224073.1,train,True,0,self_learning,NC3
491,ENST00000224140,ENSP00000224140.5,train,True,0,self_learning,NC3
492,ENST00000224337,ENSP00000224337.6,unlabeled,False,0,self_learning,NC3
493,ENST00000224356,ENSP00000224356.4,unlabeled,False,0,self_learning,NC3
494,ENST00000224721,ENSP00000224721.9,unlabeled,False,0,self_learning,NC3
495,ENST00000224756,ENSP00000224756.8,unlabeled,False,0,self_learning,NC3
496,ENST00000224784,ENSP00000224784.6,unlabeled,False,0,self_learning,NC3
497,ENST00000224950,ENSP00000224950.3,unlabeled,False,0,self_learning,NC3
498,ENST00000225171,ENSP00000225171.2,train,True,0,self_learning,NC3
499,ENST00000225174,ENSP00000225174.3,train,True,0,self_learning,NC3
500,ENST00000225235,ENSP00000225235.4,test,True,0,self_learning,NC3
501,ENST00000225296,ENSP00000225296.3,train,True,0,self_learning,NC3
502,ENST00000225298,ENSP00000225298.7,test,True,0,self_learning,NC3
503,ENST00000225308,ENSP00000225308.8,unlabeled,False,0,self_learning,NC3
504,ENST00000225328,ENSP00000225328.5,unlabeled,False,0,self_learning,NC3
505,ENST00000225388,ENSP00000225388.3,test,True,0,self_learning,NC3
506,ENST00000225430,ENSP00000225430.4,unlabeled,False,0,self_learning,NC3
507,ENST00000225504,ENSP00000225504.3,train,True,0,self_learning,NC3
508,ENST00000225519,ENSP00000225519.3,unlabeled,False,0,self_learning,NC3
509,ENST00000225525,ENSP00000225525.3,val,True,0,self_learning,NC3
510,ENST00000225538,ENSP00000225538.3,unlabeled,False,0,self_learning,NC3
511,ENST00000225577,ENSP00000225577.4,train,True,0,self_learning,NC3
512,ENST00000225609,ENSP00000225609.5,train,True,0,self_learning,NC3
513,ENST00000225614,ENSP00000225614.1,unlabeled,False,0,self_learning,NC3
514,ENST00000225655,ENSP00000225655.5,train,True,0,self_learning,NC3
515,ENST00000225665,ENSP00000225665.7,train,True,0,self_learning,NC3
516,ENST00000225688,ENSP00000225688.3,unlabeled,False,0,self_learning,NC3
517,ENST00000225698,ENSP00000225698.4,val,True,0,self_learning,NC3
518,ENST00000225719,ENSP00000225719.4,train,True,0,self_learning,NC3
519,ENST00000225724,ENSP00000225724.5,unlabeled,False,0,self_learning,NC3
520,ENST00000225726,ENSP00000225726.5,train,True,0,self_learning,NC3
521,ENST00000225728,ENSP00000225728.3,train,True,0,self_learning,NC3
522,ENST00000225729,ENSP00000225729.3,train,True,0,self_learning,NC3
523,ENST00000225737,ENSP00000225737.6,train,True,0,self_learning,NC3
524,ENST00000225792,ENSP00000225792.5,unlabeled,False,0,self_learning,NC3
525,ENST00000225916,ENSP00000225916.5,train,True,0,self_learning,NC3
526,ENST00000225927,ENSP00000225927.1,train,True,0,self_learning,NC3
527,ENST00000225941,ENSP00000225941.1,unlabeled,False,0,self_learning,NC3
528,ENST00000225964,ENSP00000225964.6,unlabeled,False,0,self_learning,NC3
529,ENST00000225969,ENSP00000225969.4,val,True,0,self_learning,NC3
530,ENST00000225972,ENSP00000225972.7,train,True,0,self_learning,NC3
531,ENST00000225983,ENSP00000225983.5,unlabeled,False,0,self_learning,NC3
532,ENST00000226004,ENSP00000226004.2,train,True,0,self_learning,NC3
533,ENST00000226067,ENSP00000226067.5,unlabeled,False,0,self_learning,NC3
534,ENST00000226091,ENSP00000226091.2,unlabeled,False,0,self_learning,NC3
535,ENST00000226105,ENSP00000226105.6,test,True,0,self_learning,NC3
536,ENST00000226207,ENSP00000226207.5,unlabeled,False,0,self_learning,NC3
537,ENST00000226218,ENSP00000226218.4,train,True,0,self_learning,NC3
538,ENST00000226225,ENSP00000226225.2,unlabeled,False,0,self_learning,NC3
539,ENST00000226230,ENSP00000226230.6,train,True,0,self_learning,NC3
540,ENST00000226319,ENSP00000226319.6,unlabeled,False,0,self_learning,NC3
541,ENST00000226382,ENSP00000226382.2,unlabeled,False,0,self_learning,NC3
542,ENST00000226574,ENSP00000226574.4,unlabeled,False,0,self_learning,NC3
543,ENST00000226725,ENSP00000226725.6,unlabeled,False,0,self_learning,NC3
544,ENST00000226760,ENSP00000226760.1,unlabeled,False,0,self_learning,NC3
545,ENST00000226796,ENSP00000226796.6,unlabeled,False,0,self_learning,NC3
546,ENST00000227065,ENSP00000227065.4,unlabeled,False,0,self_learning,NC3
547,ENST00000227155,ENSP00000227155.4,val,True,0,self_learning,NC3
548,ENST00000227266,ENSP00000227266.4,val,True,0,self_learning,NC3
549,ENST00000227322,ENSP00000227322.3,train,True,0,self_learning,NC3
550,ENST00000227349,0,unlabeled,False,0,self_learning,NC3
551,ENST00000227451,ENSP00000227451.3,unlabeled,False,0,self_learning,NC3
552,ENST00000227471,ENSP00000227471.3,unlabeled,False,0,self_learning,NC3
553,ENST00000227474,ENSP00000227474.3,unlabeled,False,0,self_learning,NC3
554,ENST00000227495,ENSP00000227495.6,unlabeled,False,0,self_learning,NC3
555,ENST00000227507,ENSP00000227507.2,train,True,0,self_learning,NC3
556,ENST00000227520,ENSP00000227520.5,test,True,0,self_learning,NC3
557,ENST00000227524,ENSP00000227524.4,val,True,0,self_learning,NC3
558,ENST00000227525,ENSP00000227525.3,train,True,0,self_learning,NC3
559,ENST00000227638,ENSP00000227638.3,unlabeled,False,0,self_learning,NC3
560,ENST00000227756,ENSP00000227756.4,unlabeled,False,0,self_learning,NC3
561,ENST00000227868,ENSP00000227868.4,train,True,0,self_learning,NC3
562,ENST00000228027,ENSP00000228027.6,unlabeled,False,0,self_learning,NC3
563,ENST00000228136,ENSP00000228136.4,train,True,0,self_learning,NC3
564,ENST00000228251,ENSP00000228251.4,train,True,0,self_learning,NC3
565,ENST00000228307,ENSP00000228307.7,unlabeled,False,0,self_learning,NC3
566,ENST00000228347,ENSP00000228347.4,train,True,0,self_learning,NC3
567,ENST00000228425,ENSP00000228425.6,unlabeled,False,0,self_learning,NC3
568,ENST00000228437,ENSP00000228437.5,unlabeled,False,0,self_learning,NC3
569,ENST00000228495,ENSP00000228495.6,train,True,0,self_learning,NC3
570,ENST00000228506,ENSP00000228506.3,train,True,0,self_learning,NC3
571,ENST00000228510,ENSP00000228510.3,unlabeled,False,0,self_learning,NC3
572,ENST00000228515,ENSP00000228515.1,unlabeled,False,0,self_learning,NC3
573,ENST00000228534,ENSP00000228534.4,unlabeled,False,0,self_learning,NC3
574,ENST00000228606,ENSP00000228606.4,unlabeled,False,0,self_learning,NC3
575,ENST00000228705,ENSP00000228705.5,train,True,0,self_learning,NC3
576,ENST00000228740,ENSP00000228740.2,train,True,0,self_learning,NC3
577,ENST00000228741,ENSP00000228741.3,unlabeled,False,0,self_learning,NC3
578,ENST00000228799,ENSP00000228799.2,unlabeled,False,0,self_learning,NC3
579,ENST00000228820,ENSP00000228820.4,unlabeled,False,0,self_learning,NC3
580,ENST00000228825,ENSP00000228825.7,test,True,0,self_learning,NC3
581,ENST00000228827,ENSP00000228827.3,unlabeled,False,0,self_learning,NC3
582,ENST00000228850,ENSP00000228850.1,unlabeled,False,0,self_learning,NC3
583,ENST00000228865,ENSP00000228865.2,unlabeled,False,0,self_learning,NC3
584,ENST00000228872,ENSP00000228872.4,unlabeled,False,0,self_learning,NC3
585,ENST00000228928,ENSP00000228928.7,unlabeled,False,0,self_learning,NC3
586,ENST00000229179,ENSP00000229179.4,train,True,0,self_learning,NC3
587,ENST00000229214,ENSP00000229214.4,train,True,0,self_learning,NC3
588,ENST00000229238,ENSP00000229238.3,train,True,0,self_learning,NC3
589,ENST00000229266,ENSP00000229266.3,train,True,0,self_learning,NC3
590,ENST00000229281,ENSP00000229281.5,unlabeled,False,0,self_learning,NC3
591,ENST00000229314,ENSP00000229314.4,train,True,0,self_learning,NC3
592,ENST00000229329,ENSP00000229329.2,train,True,0,self_learning,NC3
593,ENST00000229330,ENSP00000229330.4,unlabeled,False,0,self_learning,NC3
594,ENST00000229340,ENSP00000229340.5,train,True,0,self_learning,NC3
595,ENST00000229379,ENSP00000229379.2,unlabeled,False,0,self_learning,NC3
596,ENST00000229390,ENSP00000229390.3,train,True,0,self_learning,NC3
597,ENST00000229395,ENSP00000229395.3,train,True,0,self_learning,NC3
598,ENST00000229554,ENSP00000229554.5,unlabeled,False,0,self_learning,NC3
599,ENST00000229595,ENSP00000229595.5,train,True,0,self_learning,NC3
600,ENST00000229633,ENSP00000229633.5,train,True,0,self_learning,NC3
601,ENST00000229708,ENSP00000229708.2,unlabeled,False,0,self_learning,NC3
602,ENST00000229758,ENSP00000229758.3,train,True,0,self_learning,NC3
603,ENST00000229769,ENSP00000229769.2,test,True,0,self_learning,NC3
604,ENST00000229812,ENSP00000229812.7,train,True,0,self_learning,NC3
605,ENST00000229903,ENSP00000229903.4,unlabeled,False,0,self_learning,NC3
606,ENST00000229922,ENSP00000229922.2,train,True,0,self_learning,NC3
607,ENST00000229955,ENSP00000229955.2,unlabeled,False,0,self_learning,NC3
608,ENST00000230036,ENSP00000230036.1,unlabeled,False,0,self_learning,NC3
609,ENST00000230048,ENSP00000230048.3,train,True,0,self_learning,NC3
610,ENST00000230050,ENSP00000230050.3,train,True,0,self_learning,NC3
611,ENST00000230053,ENSP00000230053.6,unlabeled,False,0,self_learning,NC3
612,ENST00000230056,ENSP00000230056.3,unlabeled,False,0,self_learning,NC3
613,ENST00000230085,ENSP00000230085.8,train,True,0,self_learning,NC3
614,ENST00000230122,ENSP00000230122.4,unlabeled,False,0,self_learning,NC3
615,ENST00000230124,ENSP00000230124.4,unlabeled,False,0,self_learning,NC3
616,ENST00000230301,0,unlabeled,False,0,self_learning,NC3
617,ENST00000230323,ENSP00000230323.4,unlabeled,False,0,self_learning,NC3
618,ENST00000230340,ENSP00000230340.4,train,True,0,self_learning,NC3
619,ENST00000230354,ENSP00000230354.5,unlabeled,False,0,self_learning,NC3
620,ENST00000230361,ENSP00000230361.3,unlabeled,False,0,self_learning,NC3
621,ENST00000230419,ENSP00000230419.4,train,True,0,self_learning,NC3
622,ENST00000230431,ENSP00000230431.7,unlabeled,False,0,self_learning,NC3
623,ENST00000230449,ENSP00000230449.4,train,True,0,self_learning,NC3
624,ENST00000230461,ENSP00000230461.6,train,True,0,self_learning,NC3
625,ENST00000230582,ENSP00000230582.3,unlabeled,False,0,self_learning,NC3
626,ENST00000230640,ENSP00000230640.5,train,True,0,self_learning,NC3
627,ENST00000230658,ENSP00000230658.7,train,True,0,self_learning,NC3
628,ENST00000230771,ENSP00000230771.3,unlabeled,False,0,self_learning,NC3
629,ENST00000230792,ENSP00000230792.2,train,True,0,self_learning,NC3
630,ENST00000230882,ENSP00000230882.4,unlabeled,False,0,self_learning,NC3
631,ENST00000230895,ENSP00000230895.7,test,True,0,self_learning,NC3
632,ENST00000230990,ENSP00000230990.6,unlabeled,False,0,self_learning,NC3
633,ENST00000231004,ENSP00000231004.4,unlabeled,False,0,self_learning,NC3
634,ENST00000231061,ENSP00000231061.4,val,True,0,self_learning,NC3
